layer_name,layer_idx,class_i,class_j,cosine_similarity
features.0,0,9,24,0.19490933418273926
features.0,0,9,25,0.17967946827411652
features.0,0,9,26,0.7827634811401367
features.0,0,9,27,0.8736206293106079
features.0,0,9,28,0.02353590726852417
features.0,0,9,29,0.5232101082801819
features.0,0,9,30,0.26941609382629395
features.0,0,9,31,0.2420898973941803
features.0,0,9,32,0.37054452300071716
features.0,0,9,33,0.5068449378013611
features.0,0,9,34,0.22921353578567505
features.0,0,9,35,0.8824100494384766
features.0,0,9,36,0.167380228638649
features.0,0,9,37,0.21611662209033966
features.0,0,9,38,0.7526061534881592
features.0,0,9,39,0.2346266359090805
features.0,0,9,40,0.9009858965873718
features.0,0,9,41,0.11708357185125351
features.0,0,9,42,0.8478727340698242
features.0,0,9,43,0.8193514347076416
features.0,0,9,44,0.04861585423350334
features.0,0,9,45,0.7428733706474304
features.0,0,9,46,0.4829343259334564
features.0,0,9,47,0.580483615398407
features.0,0,9,48,0.38208380341529846
features.0,0,9,49,0.66706383228302
features.0,0,9,50,0.6780939698219299
features.0,0,9,51,0.6836968064308167
features.0,0,9,52,0.5579801797866821
features.0,0,9,53,0.6983877420425415
features.0,0,9,54,0.26355376839637756
features.0,0,9,55,0.05002213269472122
features.0,0,9,56,0.8278162479400635
features.0,0,9,57,0.7675297856330872
features.0,0,9,58,0.023920269683003426
features.0,0,9,59,0.2931094169616699
features.0,0,9,60,0.3855975568294525
features.0,0,9,61,0.3880763053894043
features.0,0,10,0,0.4858527183532715
features.0,0,10,1,0.06618943065404892
features.0,0,10,2,0.4502811133861542
features.0,0,10,3,0.09995380789041519
features.0,0,10,4,0.5721595883369446
features.0,0,10,5,0.06386100500822067
features.0,0,10,6,0.12187722325325012
features.0,0,10,7,0.13480183482170105
features.0,0,10,8,0.36287274956703186
features.0,0,10,9,0.4486023783683777
features.0,0,10,11,0.4249698221683502
features.0,0,10,12,0.4153210520744324
features.0,0,10,13,0.06609547138214111
features.0,0,10,14,0.4212726056575775
features.0,0,10,15,0.6208711862564087
features.0,0,10,16,0.9612842798233032
features.0,0,10,17,0.21163490414619446
features.0,0,10,18,0.2652253210544586
features.0,0,10,19,0.2596026062965393
features.0,0,10,20,0.2541961967945099
features.0,0,10,21,0.7189968228340149
features.0,0,10,22,0.5046647191047668
features.0,0,10,23,0.6286346316337585
features.0,0,10,24,0.41977882385253906
features.0,0,10,25,0.06475938856601715
features.0,0,10,26,0.34886884689331055
features.0,0,10,27,0.5811654925346375
features.0,0,10,28,0.1130322590470314
features.0,0,10,29,0.19508516788482666
features.0,0,10,30,0.8562668561935425
features.0,0,10,31,0.5208712816238403
features.0,0,10,32,0.24915534257888794
features.0,0,10,33,0.3958415389060974
features.0,0,10,34,0.038784995675086975
features.0,0,10,35,0.6310533881187439
features.0,0,10,36,0.22372007369995117
features.0,0,10,37,0.25540876388549805
features.0,0,10,38,0.009312132373452187
features.0,0,10,39,0.26362287998199463
features.0,0,10,40,0.16018728911876678
features.0,0,10,41,0.8607639074325562
features.0,0,10,42,0.6374181509017944
features.0,0,10,43,0.053440798074007034
features.0,0,10,44,0.011769350618124008
features.0,0,10,45,0.5861324667930603
features.0,0,10,46,0.7403963804244995
features.0,0,10,47,0.02055566944181919
features.0,0,10,48,0.23072214424610138
features.0,0,10,49,0.5574356913566589
features.0,0,10,50,0.2998245358467102
features.0,0,10,51,0.4500628113746643
features.0,0,10,52,0.4675440490245819
features.0,0,10,53,0.4290064573287964
features.0,0,10,54,0.062030401080846786
features.0,0,10,55,0.060365576297044754
features.0,0,10,56,0.41624876856803894
features.0,0,10,57,0.7845750451087952
features.0,0,10,58,0.31561416387557983
features.0,0,10,59,0.2300187647342682
features.0,0,10,60,0.3211953639984131
features.0,0,10,61,0.2623825967311859
features.0,0,11,0,0.8748149275779724
features.0,0,11,1,0.08708422631025314
features.0,0,11,2,0.37190455198287964
features.0,0,11,3,0.24380256235599518
features.0,0,11,4,0.3933701515197754
features.0,0,11,5,0.6385174989700317
features.0,0,11,6,0.07994572818279266
features.0,0,11,7,0.2374071478843689
features.0,0,11,8,0.5634210109710693
features.0,0,11,9,0.4881013035774231
features.0,0,11,10,0.4249698221683502
features.0,0,11,12,0.8817651271820068
features.0,0,11,13,0.2961518168449402
features.0,0,11,14,0.1377069056034088
features.0,0,11,15,0.26171374320983887
features.0,0,11,16,0.33365803956985474
features.0,0,11,17,0.5841444134712219
features.0,0,11,18,0.8007610440254211
features.0,0,11,19,0.16846230626106262
features.0,0,11,20,0.6271846890449524
features.0,0,11,21,0.5054301619529724
features.0,0,11,22,0.5078837871551514
features.0,0,11,23,0.5538966655731201
features.0,0,11,24,0.8717943429946899
features.0,0,11,25,0.4546399414539337
features.0,0,11,26,0.74317866563797
features.0,0,11,27,0.6894754767417908
features.0,0,11,28,0.6564269661903381
features.0,0,11,29,0.06136025860905647
features.0,0,11,30,0.016792889684438705
features.0,0,11,31,0.153516486287117
features.0,0,11,32,0.8009877800941467
features.0,0,11,33,0.8931021094322205
features.0,0,11,34,0.46511703729629517
features.0,0,11,35,0.5134487748146057
features.0,0,11,36,0.2314663529396057
features.0,0,11,37,0.06271807104349136
features.0,0,11,38,0.43930333852767944
features.0,0,11,39,0.5039899945259094
features.0,0,11,40,0.5408270359039307
features.0,0,11,41,0.5225573778152466
features.0,0,11,42,0.5749463438987732
features.0,0,11,43,0.05814950168132782
features.0,0,11,44,0.6160699725151062
features.0,0,11,45,0.6534112095832825
features.0,0,11,46,0.5454385280609131
features.0,0,11,47,0.405362069606781
features.0,0,11,48,0.2724536657333374
features.0,0,11,49,0.3593749701976776
features.0,0,11,50,0.6394566893577576
features.0,0,11,51,0.6345430016517639
features.0,0,11,52,0.803045928478241
features.0,0,11,53,0.8774756193161011
features.0,0,11,54,0.32165610790252686
features.0,0,11,55,0.693733811378479
features.0,0,11,56,0.5176355838775635
features.0,0,11,57,0.6315500736236572
features.0,0,11,58,0.6687348484992981
features.0,0,11,59,0.7528091669082642
