layer_name,layer_idx,class_i,class_j,cosine_similarity
features.5,2,9,3,0.06709951162338257
features.5,2,9,4,0.2805090546607971
features.5,2,9,5,0.12122499197721481
features.5,2,9,6,0.021908391267061234
features.5,2,9,7,0.35097000002861023
features.5,2,9,8,0.17810413241386414
features.7,3,0,1,0.2967350482940674
features.7,3,0,2,0.036068763583898544
features.7,3,0,3,0.33811336755752563
features.7,3,0,4,0.005801193416118622
features.7,3,0,5,0.1615273803472519
features.7,3,0,6,0.02877030521631241
features.7,3,0,7,0.22800306975841522
features.7,3,0,8,0.4871459901332855
features.7,3,0,9,0.3016582727432251
features.7,3,1,0,0.2967350482940674
features.7,3,1,2,0.00816945731639862
features.7,3,1,3,0.1610167920589447
features.7,3,1,4,0.1873515099287033
features.7,3,1,5,0.2788432240486145
features.7,3,1,6,0.024329375475645065
features.7,3,1,7,0.05425366386771202
features.7,3,1,8,0.1452258676290512
features.7,3,1,9,0.2853285074234009
features.7,3,2,0,0.036068763583898544
features.7,3,2,1,0.00816945731639862
features.7,3,2,3,0.3447207808494568
features.7,3,2,4,0.10525277256965637
features.7,3,2,5,0.5860300660133362
features.7,3,2,6,0.3896629810333252
features.7,3,2,7,0.34101244807243347
features.7,3,2,8,0.3040933907032013
features.7,3,2,9,0.48841428756713867
features.7,3,3,0,0.33811336755752563
features.7,3,3,1,0.1610167920589447
features.7,3,3,2,0.3447207808494568
features.7,3,3,4,0.5369009375572205
features.7,3,3,5,0.3043283224105835
features.7,3,3,6,0.1440294086933136
features.7,3,3,7,0.3806098699569702
features.7,3,3,8,0.0023955851793289185
features.7,3,3,9,0.022336365655064583
features.7,3,4,0,0.005801193416118622
features.7,3,4,1,0.1873515099287033
features.7,3,4,2,0.10525277256965637
features.7,3,4,3,0.5369009375572205
features.7,3,4,5,0.18173308670520782
features.7,3,4,6,0.3022378981113434
features.7,3,4,7,0.4033333659172058
features.7,3,4,8,0.02294635772705078
features.7,3,4,9,0.1463531255722046
features.7,3,5,0,0.1615273803472519
features.7,3,5,1,0.2788432240486145
features.7,3,5,2,0.5860300660133362
features.7,3,5,3,0.3043283224105835
features.7,3,5,4,0.18173308670520782
features.7,3,5,6,0.2614060044288635
features.7,3,5,7,0.267921507358551
features.7,3,5,8,0.5101538896560669
features.7,3,5,9,0.3087391257286072
features.7,3,6,0,0.02877030521631241
features.7,3,6,1,0.024329375475645065
features.7,3,6,2,0.3896629810333252
features.7,3,6,3,0.1440294086933136
features.7,3,6,4,0.3022378981113434
features.7,3,6,5,0.2614060044288635
features.7,3,6,7,0.2682233452796936
features.7,3,6,8,0.06313201785087585
features.7,3,6,9,0.15841583907604218
features.7,3,7,0,0.22800306975841522
features.7,3,7,1,0.05425366386771202
features.7,3,7,2,0.34101244807243347
features.7,3,7,3,0.3806098699569702
features.7,3,7,4,0.4033333659172058
features.7,3,7,5,0.267921507358551
features.7,3,7,6,0.2682233452796936
features.7,3,7,8,0.3645346164703369
features.7,3,7,9,0.28935497999191284
features.7,3,8,0,0.4871459901332855
features.7,3,8,1,0.1452258676290512
features.7,3,8,2,0.3040933907032013
features.7,3,8,3,0.0023955851793289185
features.7,3,8,4,0.02294635772705078
features.7,3,8,5,0.5101538896560669
features.7,3,8,6,0.06313201785087585
features.7,3,8,7,0.3645346164703369
features.7,3,8,9,0.1729356050491333
features.7,3,9,0,0.3016582727432251
features.7,3,9,1,0.2853285074234009
features.7,3,9,2,0.48841428756713867
features.7,3,9,3,0.022336365655064583
features.7,3,9,4,0.1463531255722046
features.7,3,9,5,0.3087391257286072
features.7,3,9,6,0.15841583907604218
features.7,3,9,7,0.28935497999191284
features.7,3,9,8,0.1729356050491333
features.10,4,0,1,0.18552833795547485
features.10,4,0,2,0.017080921679735184
features.10,4,0,3,0.11764149367809296
features.10,4,0,4,0.037942975759506226
features.10,4,0,5,0.2522136867046356
features.10,4,0,6,0.07739876955747604
features.10,4,0,7,0.14439992606639862
features.10,4,0,8,0.497888445854187
features.10,4,0,9,0.31045472621917725
features.10,4,1,0,0.18552833795547485
features.10,4,1,2,0.1461826115846634
features.10,4,1,3,0.01579245552420616
features.10,4,1,4,0.09906601905822754
features.10,4,1,5,0.2809229791164398
