layer_name,layer_idx,class_i,class_j,cosine_similarity
layer1.0.bn1,1,1,7,0.06630970537662506
layer1.0.bn1,1,1,8,0.19804935157299042
layer1.0.bn1,1,1,9,0.7156195044517517
layer1.0.bn1,1,2,0,0.5057459473609924
layer1.0.bn1,1,2,1,0.6184167861938477
layer1.0.bn1,1,2,3,0.25185254216194153
layer1.0.bn1,1,2,4,0.12652629613876343
layer1.0.bn1,1,2,5,0.5956820249557495
layer1.0.bn1,1,2,6,0.26582106947898865
layer1.0.bn1,1,2,7,0.17145252227783203
layer1.0.bn1,1,2,8,0.09313412010669708
layer1.0.bn1,1,2,9,0.4405815601348877
layer1.0.bn1,1,3,0,0.2637181282043457
layer1.0.bn1,1,3,1,0.001729711890220642
layer1.0.bn1,1,3,2,0.25185254216194153
layer1.0.bn1,1,3,4,0.2723759710788727
layer1.0.bn1,1,3,5,0.1351688951253891
layer1.0.bn1,1,3,6,0.3501521348953247
layer1.0.bn1,1,3,7,0.36388900876045227
layer1.0.bn1,1,3,8,0.12900900840759277
layer1.0.bn1,1,3,9,0.017748281359672546
layer1.0.bn1,1,4,0,0.029383715242147446
layer1.0.bn1,1,4,1,0.4344332218170166
layer1.0.bn1,1,4,2,0.12652629613876343
layer1.0.bn1,1,4,3,0.2723759710788727
layer1.0.bn1,1,4,5,0.23506109416484833
layer1.0.bn1,1,4,6,0.17135250568389893
layer1.0.bn1,1,4,7,0.3000986576080322
layer1.0.bn1,1,4,8,0.373138427734375
layer1.0.bn1,1,4,9,0.4538516700267792
layer1.0.bn1,1,5,0,0.27978575229644775
layer1.0.bn1,1,5,1,0.3663080036640167
layer1.0.bn1,1,5,2,0.5956820249557495
layer1.0.bn1,1,5,3,0.1351688951253891
layer1.0.bn1,1,5,4,0.23506109416484833
layer1.0.bn1,1,5,6,0.1999896764755249
layer1.0.bn1,1,5,7,0.005813237279653549
layer1.0.bn1,1,5,8,0.3831106126308441
layer1.0.bn1,1,5,9,0.36009082198143005
layer1.0.bn1,1,6,0,0.10828705132007599
layer1.0.bn1,1,6,1,0.23665927350521088
layer1.0.bn1,1,6,2,0.26582106947898865
layer1.0.bn1,1,6,3,0.3501521348953247
layer1.0.bn1,1,6,4,0.17135250568389893
layer1.0.bn1,1,6,5,0.1999896764755249
layer1.0.bn1,1,6,7,0.22436527907848358
layer1.0.bn1,1,6,8,0.0013457313179969788
layer1.0.bn1,1,6,9,0.25923094153404236
layer1.0.bn1,1,7,0,0.4338509738445282
layer1.0.bn1,1,7,1,0.06630970537662506
layer1.0.bn1,1,7,2,0.17145252227783203
layer1.0.bn1,1,7,3,0.36388900876045227
layer1.0.bn1,1,7,4,0.3000986576080322
layer1.0.bn1,1,7,5,0.005813237279653549
layer1.0.bn1,1,7,6,0.22436527907848358
layer1.0.bn1,1,7,8,0.14380037784576416
layer1.0.bn1,1,7,9,0.0177028588950634
layer1.0.bn1,1,8,0,0.057157404720783234
layer1.0.bn1,1,8,1,0.19804935157299042
layer1.0.bn1,1,8,2,0.09313412010669708
layer1.0.bn1,1,8,3,0.12900900840759277
layer1.0.bn1,1,8,4,0.373138427734375
layer1.0.bn1,1,8,5,0.3831106126308441
layer1.0.bn1,1,8,6,0.0013457313179969788
layer1.0.bn1,1,8,7,0.14380037784576416
layer1.0.bn1,1,8,9,0.02231452614068985
layer1.0.bn1,1,9,0,0.5428768396377563
layer1.0.bn1,1,9,1,0.7156195044517517
layer1.0.bn1,1,9,2,0.4405815601348877
layer1.0.bn1,1,9,3,0.017748281359672546
layer1.0.bn1,1,9,4,0.4538516700267792
layer1.0.bn1,1,9,5,0.36009082198143005
layer1.0.bn1,1,9,6,0.25923094153404236
layer1.0.bn1,1,9,7,0.0177028588950634
layer1.0.bn1,1,9,8,0.02231452614068985
layer1.0.bn2,2,0,1,0.5176153182983398
layer1.0.bn2,2,0,2,0.4581179618835449
layer1.0.bn2,2,0,3,0.16227656602859497
layer1.0.bn2,2,0,4,0.10062669962644577
layer1.0.bn2,2,0,5,0.35892337560653687
layer1.0.bn2,2,0,6,0.04873160645365715
layer1.0.bn2,2,0,7,0.008697926066815853
layer1.0.bn2,2,0,8,0.1296650767326355
layer1.0.bn2,2,0,9,0.4399931728839874
layer1.0.bn2,2,1,0,0.5176153182983398
layer1.0.bn2,2,1,2,0.6877814531326294
layer1.0.bn2,2,1,3,0.21942001581192017
layer1.0.bn2,2,1,4,0.5455013513565063
layer1.0.bn2,2,1,5,0.295335054397583
layer1.0.bn2,2,1,6,0.14101766049861908
layer1.0.bn2,2,1,7,0.11391303688287735
layer1.0.bn2,2,1,8,0.3662900924682617
layer1.0.bn2,2,1,9,0.7992882132530212
layer1.0.bn2,2,2,0,0.4581179618835449
layer1.0.bn2,2,2,1,0.6877814531326294
layer1.0.bn2,2,2,3,0.0003305599093437195
layer1.0.bn2,2,2,4,0.07689587026834488
layer1.0.bn2,2,2,5,0.6769980192184448
layer1.0.bn2,2,2,6,0.34937962889671326
layer1.0.bn2,2,2,7,0.1018471047282219
layer1.0.bn2,2,2,8,0.01788279414176941
layer1.0.bn2,2,2,9,0.514456570148468
layer1.0.bn2,2,3,0,0.16227656602859497
layer1.0.bn2,2,3,1,0.21942001581192017
layer1.0.bn2,2,3,2,0.0003305599093437195
layer1.0.bn2,2,3,4,0.3470766842365265
layer1.0.bn2,2,3,5,0.11514611542224884
layer1.0.bn2,2,3,6,0.38422656059265137
layer1.0.bn2,2,3,7,0.28950199484825134
layer1.0.bn2,2,3,8,0.18797506392002106
layer1.0.bn2,2,3,9,0.3105301260948181
layer1.0.bn2,2,4,0,0.10062669962644577
layer1.0.bn2,2,4,1,0.5455013513565063
layer1.0.bn2,2,4,2,0.07689587026834488
layer1.0.bn2,2,4,3,0.3470766842365265
layer1.0.bn2,2,4,5,0.32127806544303894
layer1.0.bn2,2,4,6,0.07658107578754425
layer1.0.bn2,2,4,7,0.08792931586503983
layer1.0.bn2,2,4,8,0.5916460752487183
layer1.0.bn2,2,4,9,0.4702026844024658
layer1.0.bn2,2,5,0,0.35892337560653687
layer1.0.bn2,2,5,1,0.295335054397583
layer1.0.bn2,2,5,2,0.6769980192184448
layer1.0.bn2,2,5,3,0.11514611542224884
layer1.0.bn2,2,5,4,0.32127806544303894
layer1.0.bn2,2,5,6,0.4109440743923187
layer1.0.bn2,2,5,7,0.1627003699541092
layer1.0.bn2,2,5,8,0.34487247467041016
layer1.0.bn2,2,5,9,0.21561199426651
layer1.0.bn2,2,6,0,0.04873160645365715
layer1.0.bn2,2,6,1,0.14101766049861908
layer1.0.bn2,2,6,2,0.34937962889671326
layer1.0.bn2,2,6,3,0.38422656059265137
layer1.0.bn2,2,6,4,0.07658107578754425
layer1.0.bn2,2,6,5,0.4109440743923187
layer1.0.bn2,2,6,7,0.31042373180389404
layer1.0.bn2,2,6,8,0.05616455897688866
layer1.0.bn2,2,6,9,0.030744105577468872
layer1.0.bn2,2,7,0,0.008697926066815853
layer1.0.bn2,2,7,1,0.11391303688287735
layer1.0.bn2,2,7,2,0.1018471047282219
layer1.0.bn2,2,7,3,0.28950199484825134
layer1.0.bn2,2,7,4,0.08792931586503983
layer1.0.bn2,2,7,5,0.1627003699541092
layer1.0.bn2,2,7,6,0.31042373180389404
layer1.0.bn2,2,7,8,0.04560229182243347
layer1.0.bn2,2,7,9,0.09122026711702347
layer1.0.bn2,2,8,0,0.1296650767326355
layer1.0.bn2,2,8,1,0.3662900924682617
layer1.0.bn2,2,8,2,0.01788279414176941
layer1.0.bn2,2,8,3,0.18797506392002106
layer1.0.bn2,2,8,4,0.5916460752487183
layer1.0.bn2,2,8,5,0.34487247467041016
layer1.0.bn2,2,8,6,0.05616455897688866
layer1.0.bn2,2,8,7,0.04560229182243347
layer1.0.bn2,2,8,9,0.26324212551116943
layer1.0.bn2,2,9,0,0.4399931728839874
layer1.0.bn2,2,9,1,0.7992882132530212
layer1.0.bn2,2,9,2,0.514456570148468
layer1.0.bn2,2,9,3,0.3105301260948181
layer1.0.bn2,2,9,4,0.4702026844024658
layer1.0.bn2,2,9,5,0.21561199426651
layer1.0.bn2,2,9,6,0.030744105577468872
layer1.0.bn2,2,9,7,0.09122026711702347
layer1.0.bn2,2,9,8,0.26324212551116943
layer1.1.bn1,3,0,1,0.7147600650787354
layer1.1.bn1,3,0,2,0.6452707648277283
layer1.1.bn1,3,0,3,0.06552156805992126
layer1.1.bn1,3,0,4,0.301690012216568
layer1.1.bn1,3,0,5,0.41198280453681946
layer1.1.bn1,3,0,6,0.054555557668209076
layer1.1.bn1,3,0,7,0.18399661779403687
layer1.1.bn1,3,0,8,0.2807912826538086
layer1.1.bn1,3,0,9,0.6819449663162231
layer1.1.bn1,3,1,0,0.7147600650787354
layer1.1.bn1,3,1,2,0.7970263361930847
layer1.1.bn1,3,1,3,0.19790278375148773
layer1.1.bn1,3,1,4,0.5615089535713196
layer1.1.bn1,3,1,5,0.4167387783527374
layer1.1.bn1,3,1,6,0.11858822405338287
layer1.1.bn1,3,1,7,0.05732819065451622
layer1.1.bn1,3,1,8,0.3151961863040924
layer1.1.bn1,3,1,9,0.871220052242279
layer1.1.bn1,3,2,0,0.6452707648277283
layer1.1.bn1,3,2,1,0.7970263361930847
layer1.1.bn1,3,2,3,0.04710447043180466
layer1.1.bn1,3,2,4,0.15038923919200897
layer1.1.bn1,3,2,5,0.726815938949585
layer1.1.bn1,3,2,6,0.26750415563583374
layer1.1.bn1,3,2,7,0.02851426601409912
layer1.1.bn1,3,2,8,0.006466156803071499
layer1.1.bn1,3,2,9,0.6806561946868896
layer1.1.bn1,3,3,0,0.06552156805992126
layer1.1.bn1,3,3,1,0.19790278375148773
layer1.1.bn1,3,3,2,0.04710447043180466
layer1.1.bn1,3,3,4,0.30578097701072693
layer1.1.bn1,3,3,5,0.11069390177726746
layer1.1.bn1,3,3,6,0.45178863406181335
layer1.1.bn1,3,3,7,0.32430627942085266
layer1.1.bn1,3,3,8,0.19540147483348846
layer1.1.bn1,3,3,9,0.2353067249059677
layer1.1.bn1,3,4,0,0.301690012216568
layer1.1.bn1,3,4,1,0.5615089535713196
layer1.1.bn1,3,4,2,0.15038923919200897
layer1.1.bn1,3,4,3,0.30578097701072693
layer1.1.bn1,3,4,5,0.28156062960624695
layer1.1.bn1,3,4,6,0.1654912382364273
layer1.1.bn1,3,4,7,0.15010987222194672
layer1.1.bn1,3,4,8,0.5880829095840454
layer1.1.bn1,3,4,9,0.5396208763122559
layer1.1.bn1,3,5,0,0.41198280453681946
layer1.1.bn1,3,5,1,0.4167387783527374
layer1.1.bn1,3,5,2,0.726815938949585
layer1.1.bn1,3,5,3,0.11069390177726746
layer1.1.bn1,3,5,4,0.28156062960624695
layer1.1.bn1,3,5,6,0.3777059316635132
layer1.1.bn1,3,5,7,0.11720924824476242
layer1.1.bn1,3,5,8,0.28432270884513855
layer1.1.bn1,3,5,9,0.366158664226532
layer1.1.bn1,3,6,0,0.054555557668209076
layer1.1.bn1,3,6,1,0.11858822405338287
layer1.1.bn1,3,6,2,0.26750415563583374
layer1.1.bn1,3,6,3,0.45178863406181335
layer1.1.bn1,3,6,4,0.1654912382364273
layer1.1.bn1,3,6,5,0.3777059316635132
layer1.1.bn1,3,6,7,0.33010926842689514
layer1.1.bn1,3,6,8,0.10426828265190125
layer1.1.bn1,3,6,9,0.07110857963562012
layer1.1.bn1,3,7,0,0.18399661779403687
layer1.1.bn1,3,7,1,0.05732819065451622
layer1.1.bn1,3,7,2,0.02851426601409912
layer1.1.bn1,3,7,3,0.32430627942085266
layer1.1.bn1,3,7,4,0.15010987222194672
layer1.1.bn1,3,7,5,0.11720924824476242
layer1.1.bn1,3,7,6,0.33010926842689514
layer1.1.bn1,3,7,8,0.09225039184093475
layer1.1.bn1,3,7,9,0.030818454921245575
