layer_name,layer_idx,batch_idx,sample_idx,alpha_bias,alpha_weight
layer2.0.downsample.1,7,66,22,0.5049628019332886,0.4090046286582947
layer2.0.downsample.1,7,66,23,0.5308905839920044,0.4467936158180237
layer2.0.downsample.1,7,66,24,0.44396016001701355,0.4129985570907593
layer2.0.downsample.1,7,66,25,0.48398756980895996,0.3812565207481384
layer2.0.downsample.1,7,66,26,0.15112751722335815,0.14140425622463226
layer2.0.downsample.1,7,66,27,0.5887701511383057,0.49465566873550415
layer2.0.downsample.1,7,66,28,0.6091747283935547,0.5989553332328796
layer2.0.downsample.1,7,66,29,0.398974746465683,0.3066842555999756
layer2.0.downsample.1,7,66,30,0.43340033292770386,0.4828490614891052
layer2.0.downsample.1,7,66,31,0.6635513305664062,0.5977942943572998
layer2.0.downsample.1,7,66,32,0.5289286375045776,0.40219271183013916
layer2.0.downsample.1,7,66,33,0.35843774676322937,0.2709285318851471
layer2.0.downsample.1,7,66,34,0.7487133741378784,0.6800905466079712
layer2.0.downsample.1,7,66,35,0.2993849813938141,0.319370299577713
layer2.0.downsample.1,7,66,36,0.37060460448265076,0.4387444257736206
layer2.0.downsample.1,7,66,37,0.6346727013587952,0.6351212859153748
layer2.0.downsample.1,7,66,38,0.5800685882568359,0.5526405572891235
layer2.0.downsample.1,7,66,39,0.7774990797042847,0.8054274916648865
layer2.0.downsample.1,7,66,40,0.47627419233322144,0.4887722134590149
layer2.0.downsample.1,7,66,41,0.3397766947746277,0.2899676263332367
layer2.0.downsample.1,7,66,42,0.6819396615028381,0.6571422219276428
layer2.0.downsample.1,7,66,43,0.7795478701591492,0.7314629554748535
layer2.0.downsample.1,7,66,44,0.5986472368240356,0.5720537900924683
layer2.0.downsample.1,7,66,45,0.7023018002510071,0.6595538258552551
layer2.0.downsample.1,7,66,46,0.2982848286628723,0.4443780183792114
layer2.0.downsample.1,7,66,47,0.6976056098937988,0.7306642532348633
layer2.0.downsample.1,7,66,48,0.6846578121185303,0.6941143274307251
layer2.0.downsample.1,7,66,49,0.2552078664302826,0.2258511185646057
layer2.0.downsample.1,7,66,50,0.5219828486442566,0.46602046489715576
layer2.0.downsample.1,7,66,51,-0.07662977278232574,-0.014301318675279617
layer2.0.downsample.1,7,66,52,0.5505820512771606,0.6205238699913025
layer2.0.downsample.1,7,66,53,0.484375,0.31718170642852783
layer2.0.downsample.1,7,66,54,0.5259438753128052,0.5614049434661865
layer2.0.downsample.1,7,66,55,0.31948596239089966,0.3223600387573242
layer2.0.downsample.1,7,66,56,0.5408264398574829,0.5058344602584839
layer2.0.downsample.1,7,66,57,0.7071690559387207,0.6178685426712036
layer2.0.downsample.1,7,66,58,0.4105602502822876,0.4435495138168335
layer2.0.downsample.1,7,66,59,0.7108377814292908,0.6388564109802246
layer2.0.downsample.1,7,66,60,0.5867708921432495,0.5592344999313354
layer2.0.downsample.1,7,66,61,0.5770450830459595,0.4071250855922699
